bbcid,system,summary,is_factual,worker_id
27775709,PtGen,a primary school in birmingham has been rated ``inadequate''by a senior ofsted inspector who has been rated ``inadequate''by ofsted.,no,wid_0
27775709,PtGen,a primary school in birmingham has been rated ``inadequate''by a senior ofsted inspector who has been rated ``inadequate''by ofsted.,no,wid_1
27775709,PtGen,a primary school in birmingham has been rated ``inadequate''by a senior ofsted inspector who has been rated ``inadequate''by ofsted.,no,wid_2
36968311,PtGen,the chilcot campaign group has said it is ``startling and humbling''by the chilcot report to fund the chilcot report.,no,wid_0
36968311,PtGen,the chilcot campaign group has said it is ``startling and humbling''by the chilcot report to fund the chilcot report.,no,wid_1
36968311,PtGen,the chilcot campaign group has said it is ``startling and humbling''by the chilcot report to fund the chilcot report.,no,wid_2
40000044,PtGen,a taxi driver who took photographs of a hen party in scotland has been described as a ``hen party''.,no,wid_0
40000044,PtGen,a taxi driver who took photographs of a hen party in scotland has been described as a ``hen party''.,no,wid_1
40000044,PtGen,a taxi driver who took photographs of a hen party in scotland has been described as a ``hen party''.,no,wid_2
24553569,PtGen,"thousands of apprenticeships in england are being rated as ``cruel''and ``cruel'', a report has found.",no,wid_0
24553569,PtGen,"thousands of apprenticeships in england are being rated as ``cruel''and ``cruel'', a report has found.",no,wid_1
24553569,PtGen,"thousands of apprenticeships in england are being rated as ``cruel''and ``cruel'', a report has found.",no,wid_2
25840979,PtGen,bristol's mayor has announced it will sign a # [UNK] m upgrade to a new stadium stadium in bristol.,no,wid_0
25840979,PtGen,bristol's mayor has announced it will sign a # [UNK] m upgrade to a new stadium stadium in bristol.,no,wid_1
25840979,PtGen,bristol's mayor has announced it will sign a # [UNK] m upgrade to a new stadium stadium in bristol.,no,wid_2
38048733,PtGen,melania trump has said he is ``excited''about the decision to leave the white house in the white house.,no,wid_0
38048733,PtGen,melania trump has said he is ``excited''about the decision to leave the white house in the white house.,no,wid_1
38048733,PtGen,melania trump has said he is ``excited''about the decision to leave the white house in the white house.,no,wid_2
26503920,PtGen,"here's our round-up of the year reporting a new series of the year, but it is n't the only thing you've ever seen.",no,wid_0
26503920,PtGen,"here's our round-up of the year reporting a new series of the year, but it is n't the only thing you've ever seen.",no,wid_1
26503920,PtGen,"here's our round-up of the year reporting a new series of the year, but it is n't the only thing you've ever seen.",no,wid_2
38097669,PtGen,scotland's hopes of reaching the cyprus cup quarter-finals with a hard-fought win over georgia in the first test in perth.,no,wid_0
38097669,PtGen,scotland's hopes of reaching the cyprus cup quarter-finals with a hard-fought win over georgia in the first test in perth.,no,wid_1
38097669,PtGen,scotland's hopes of reaching the cyprus cup quarter-finals with a hard-fought win over georgia in the first test in perth.,no,wid_2
38034979,PtGen,jonathan skuse's first-half goal earned ipswich town a draw against qpr in the championship play-off round on aggregate.,no,wid_0
38034979,PtGen,jonathan skuse's first-half goal earned ipswich town a draw against qpr in the championship play-off round on aggregate.,no,wid_1
38034979,PtGen,jonathan skuse's first-half goal earned ipswich town a draw against qpr in the championship play-off round on aggregate.,no,wid_2
35504758,PtGen,bernie sanders and bernie sanders have clashed over social media in the run-up to general elections in vermont on tuesday.,no,wid_0
35504758,PtGen,bernie sanders and bernie sanders have clashed over social media in the run-up to general elections in vermont on tuesday.,no,wid_1
35504758,PtGen,bernie sanders and bernie sanders have clashed over social media in the run-up to general elections in vermont on tuesday.,no,wid_2
37961975,PtGen,"the banks in the indian capital, delhi, have been shut down because of corruption and corruption, the bbc has learned.",no,wid_0
37961975,PtGen,"the banks in the indian capital, delhi, have been shut down because of corruption and corruption, the bbc has learned.",no,wid_1
37961975,PtGen,"the banks in the indian capital, delhi, have been shut down because of corruption and corruption, the bbc has learned.",no,wid_2
35903821,PtGen,potholes on the isle of wight are set to be closed for the first time in more than six months.,no,wid_0
35903821,PtGen,potholes on the isle of wight are set to be closed for the first time in more than six months.,no,wid_1
35903821,PtGen,potholes on the isle of wight are set to be closed for the first time in more than six months.,no,wid_2
35970356,PtGen,"wakefield forward jordan tansey has signed a new two-year contract with the league two side, keeping him at the club until june 2019.",no,wid_0
35970356,PtGen,"wakefield forward jordan tansey has signed a new two-year contract with the league two side, keeping him at the club until june 2019.",no,wid_1
35970356,PtGen,"wakefield forward jordan tansey has signed a new two-year contract with the league two side, keeping him at the club until june 2019.",no,wid_2
19330169,PtGen,actress [UNK] o'donnell has said she was ``lucky to be alive''after she was injured in a suspected heart attack.,no,wid_0
19330169,PtGen,actress [UNK] o'donnell has said she was ``lucky to be alive''after she was injured in a suspected heart attack.,no,wid_1
19330169,PtGen,actress [UNK] o'donnell has said she was ``lucky to be alive''after she was injured in a suspected heart attack.,yes,wid_2
35082344,PtGen,open ai weiwei has unveiled a $ [UNK] (Â # [UNK]) venture prize for the spirit of liberty.,no,wid_0
35082344,PtGen,open ai weiwei has unveiled a $ [UNK] (Â # [UNK]) venture prize for the spirit of liberty.,no,wid_1
35082344,PtGen,open ai weiwei has unveiled a $ [UNK] (Â # [UNK]) venture prize for the spirit of liberty.,no,wid_2
36515816,PtGen,the value of the pound has fallen to its lowest level for the first time since the end of the eu referendum result.,no,wid_0
36515816,PtGen,the value of the pound has fallen to its lowest level for the first time since the end of the eu referendum result.,no,wid_1
36515816,PtGen,the value of the pound has fallen to its lowest level for the first time since the end of the eu referendum result.,no,wid_2
35733710,PtGen,ayr united scored two late goals to beat ayr united in the first round of the scottish challenge cup.,no,wid_0
35733710,PtGen,ayr united scored two late goals to beat ayr united in the first round of the scottish challenge cup.,no,wid_1
35733710,PtGen,ayr united scored two late goals to beat ayr united in the first round of the scottish challenge cup.,no,wid_2
38505171,PtGen,the wife of a british banker accused of plotting to topple the uk has been jailed for two-and-a-half years.,no,wid_0
38505171,PtGen,the wife of a british banker accused of plotting to topple the uk has been jailed for two-and-a-half years.,no,wid_1
38505171,PtGen,the wife of a british banker accused of plotting to topple the uk has been jailed for two-and-a-half years.,no,wid_2
34793274,PtGen,the world's largest plane is to be tracking tracking of planes at a world radiocommunication conference in malaysia.,no,wid_0
34793274,PtGen,the world's largest plane is to be tracking tracking of planes at a world radiocommunication conference in malaysia.,no,wid_1
